method,trial,status,validation_loss,num_layers,hidden_dim,layer_type,activation,pooling,optimizer_type,learning_rate,weight_decay,batch_size,elapsed_seconds,error,dropout,x
BoTorch,0,completed,4.018543243408203,5,512,GRAPH_SAGE,TANH,MEAN,RMSPROP,0.006034089176565669,0.0001,128,4.91952819598373,,0.24412170679782513,"[0.8200685627383052, 0.9420553524357094, 0.39567360581246724, 0.30361943636500466, 0.08615444342209266, 0.5157911283161187, 0.926870574745141, 0.505862592242148, 0.7748563060581313, 0.48824341359565027]"
BoTorch,1,completed,6.0938401222229,2,256,GRAPH_SAGE,RELU,MAX,SGD,0.0005887549268710762,0.001,32,1.8231914539937861,,0.14725552854431606,"[0.015028417247688775, 0.6053746859563036, 0.2761913916049854, 0.09549082065376724, 0.2873179905477079, 0.9405416762243727, 0.5899781848178907, 0.668168378622126, 0.237684018618189, 0.2945110570886321]"
BoTorch,2,completed,3.781942367553711,4,32,GIN,RELU,MEAN_MAX,RMSPROP,0.003258152458778937,0.0001,64,1.72932971798582,,0.20618201764171584,"[0.5449827507525005, 0.0019360364100490246, 0.9110819659531877, 0.1250225536511227, 0.6295342516452229, 0.5758733596534695, 0.8376571341321497, 0.5663894198887092, 0.43552681671720284, 0.4123640352834317]"
BoTorch,3,completed,5.468015193939209,4,64,GRAPH_SAGE,TANH,MEAN_MAX,RMSPROP,0.0002017242541421557,0.001,256,0.44798207498388365,,0.49649098143993614,"[0.5601487840786474, 0.2572539060863216, 0.3693104066357912, 0.43007071601477365, 0.6506044252534554, 0.7150284958775023, 0.4349193727918549, 0.8041915732805467, 0.8677972469516426, 0.9929819628798723]"
BoTorch,4,completed,5.7281365394592285,4,256,GIN,RELU,MAX,SGD,0.00023521034796625598,0.01,64,1.4042595770442858,,0.48564447645124853,"[0.702413137003657, 0.6393503966703015, 0.8059478661849063, 0.035459743557292644, 0.4763626606660979, 0.801524811829387, 0.45715214146716243, 0.9328927083553336, 0.4652968338628515, 0.9712889529024971]"
BoTorch,5,completed,1.018398404121399,5,512,GRAPH_SAGE,RELU,ADD,ADAMW,0.002876009799482827,1e-06,16,21.1523309990298,,0.47579363558166343,"[0.8435773074638243, 0.9561618249167257, 0.2249472413908452, 0.16765713310021324, 0.9114288378034467, 0.29445720175063805, 0.8195967871644017, 0.24924504549532533, 0.15068074417126776, 0.9515872711633269]"
BoTorch,6,completed,4.8763909339904785,2,32,GCN,GELU,MAX,RMSPROP,0.006933353462093219,0.0001,256,0.4080312309670262,,0.4044671197074292,"[0.11494487364387707, 0.11797516530494268, 0.17883058437516242, 0.5778332239381445, 0.46645654875078135, 0.6847409030544143, 0.9469811136930517, 0.6328779883604351, 0.9072407931373461, 0.8089342394148584]"
BoTorch,7,completed,12.440347671508789,3,256,GRAPH_SAGE,GELU,MEAN_MAX,ADAMW,0.0028782256817723537,0.0001,256,0.38953383901389316,,0.4239107841215938,"[0.27177081449496876, 0.6493435803798324, 0.32274281333192134, 0.6409105643546188, 0.6037593245828823, 0.4896622056728006, 0.8197082813268718, 0.6120907677848942, 0.8090294783450289, 0.8478215682431876]"
BoTorch,8,completed,1.16305673122406,3,32,GATED,TANH,MEAN,ADAM,0.0004928041931157942,0.001,64,10.613645751960576,,0.26159545052166977,"[0.4646840315309215, 0.14911242555232695, 0.6246549167944261, 0.41289169598216, 0.09204921299193103, 0.005615420539783367, 0.5642247981490548, 0.7974822389870221, 0.5334912251984356, 0.5231909010433395]"
BoTorch,9,completed,7.663177967071533,4,256,GAT,GELU,MAX,RMSPROP,3.7172214364760286e-05,0.001,64,3.7464125030091964,,0.39510177565858057,"[0.6039869301959588, 0.7200643650254666, 0.5451220323922848, 0.7122167829364687, 0.38748576981282723, 0.6451979136039202, 0.19007281099165851, 0.8263299546180037, 0.5271551281017988, 0.7902035513171611]"
